lat,lon,uid,aqi,name,time,date
42.189215,-120.353969,82,23,"Lakeview, Oregon, USA",02:00:00,11/08/2023
60.166557,-132.72392,-407701,4,AQSU-002E (Teslin),03:25:49,11/08/2023
26.83399722,80.8917361,8188,163,"Talkatora, Lucknow, India",02:30:00,11/08/2023
31.5638461,130.5549058,2208,65,"Kamoike, Kagoshima, Kagoshima, Japan (鴨池鹿児島市)",02:00:00,11/08/2023
53.0175275,11.1432543,6218,33,"Wendland, Germany",03:00:00,11/08/2023
38.6444,-75.6131,7393,49,"Seaford, Delaware, USA",03:00:00,11/08/2023
41.68773,-111.86517,-151609,45,Nibley TheSage.com roof,03:26:26,11/08/2023
42.5275,-108.7203,7586,42,"South Pass, Wyoming, USA",02:00:00,11/08/2023
40.2745,69.61,-190345,129,Ватан,03:24:12,11/08/2023
-43.01,146.94,3300,13,Judbury,03:00:00,11/08/2023
60.77631,-135.13805,-407359,3,AQSU-3082,03:26:30,11/08/2023
64.190544,-114.18244,-351793,282,AQSU-5441,03:27:30,11/08/2023
39.7472952,37.01315975,8748,52,"Sivas Istasyonkavsagi, Turkey",03:00:00,11/08/2023
-40.992,145.718,3278,13,Wynyard,03:00:00,11/08/2023
24.6928,108.054,7204,72,"City EPA station, Hechi (河池市环保站)",02:00:00,11/08/2023
44.8058074,22.966586,-230137,116,Strada Margaretei,03:25:39,11/08/2023
42.7875235,-86.1089301,13071,76,"Holland, Michigan, USA",03:00:00,11/08/2023
36.1797,-94.1167,7381,60,"Sprngdle, Arkansas, USA",01:00:00,11/08/2023
47.38443,-94.60166,9643,14,"Leech Lake Nation: Cass Lake, Minnesota, USA",03:00:00,11/08/2023
53.451214,55.9913063,-249355,47,1-й переулок,03:23:36,11/08/2023
-36.36926,146.3133,8519,80,Wangaratta,03:00:00,11/08/2023
51.30128,-117.52029,-225646,41,AQSU-96FF,03:26:16,11/08/2023
7.117855,-73.13001,-231994,67,Racimo Aire 2 - Alcaldía de Bucaramanga,03:27:46,11/08/2023
52.95473,-1.146447,3200,38,"Nottingham Centre, United Kingdom",01:00:00,11/08/2023
22.48904,120.409161,12618,109,"Kao-ping/CPC Linyuan Q1, Taiwan",02:00:00,11/08/2023
24.3403337,124.1872098,2481,42,"Maezato, Ishigaki, Okinawa, Japan (石垣石垣市)",02:00:00,11/08/2023
42.448087,19.240889,12630,56,"Podgorica UB, Montenegro",02:00:00,11/08/2023
52.22,104.306,-237565,15,улица Багратиона,03:24:56,11/08/2023
5.864467,118.091089,2605,37,"Sandakan, Sabah, Malaysia",02:00:00,11/08/2023
-30.29828,153.11811,12534,26,Bushfire Monitoring Coffs Harbour,02:00:00,11/08/2023
37.845,68.774,-209698,115,"AS, Bokhtar",03:23:59,11/08/2023
53.330425,6.276815,4567,26,"Hooge Zuidwal, Kollumerwaard",02:00:00,11/08/2023
39.15047,-123.20655,326,30,"Ukiah - Library, Mendocino, California",02:00:00,11/08/2023
67.43806,-134.88568,-351799,190,AQSU-8FFC_Ft.McPherson,03:27:40,11/08/2023
47.13,142.766,-212287,1,Зелёная улица,03:26:01,11/08/2023
-43.03,147.05,3301,55,Huonville,03:00:00,11/08/2023
36.794167,121.150556,10282,42,"Haiyang Environmental Protection Bureau, Haiyang City (海阳市海阳环保局)",03:00:00,11/08/2023
30.43972222,-84.34638889,6295,11,"Tallahassee Community College, Leon, Florida, USA",04:00:00,11/08/2023
51.579656,-3.766465,8063,46,"Port Talbot Prince Street 2, United Kingdom",02:00:00,11/08/2023
20.558094,-101.204941,6509,170,"DIF, Mexico",01:00:00,11/08/2023
0.421069,9.469289,-247984,172,TTIGE (Foyer Nzeng-Ayong),03:26:35,11/08/2023
10.947142,106.883835,-365836,46,AQSEA_VN_027,03:26:57,11/08/2023
46.0756,121.9462,7312,53,"Keyouqianqi EPA, Hinggan Meng (兴安盟科右前旗环保局)",02:00:00,11/08/2023
41.708829,44.799661,13205,78,"David Agmashenebeli Avenue 73a, Tbilisi, Georgia",02:00:00,11/08/2023
46.37375,96.261444,-217087,14,Gobi-Altai_01 (Эрүүл мэндийн газар),01:16:03,11/08/2023
48.59204847,45.72048191,-95662,8,улица Янгеля,03:23:51,11/08/2023
-1.5190466,120.1852466,13646,23,"Lore Lindu, Indonesia",03:00:00,11/08/2023
15.8444,103.3794,-48178,199,สสอ.วาปีปทุม ต.หนองแสง อ.วาปีปทุม จ.มหาสารคาม ,03:00:00,11/08/2023
27.8317,99.7056,7228,55,"Diqing station, Diqing (迪庆州迪庆州站)",02:00:00,11/08/2023
35.0147,110.9956,3530,112,"Yuncheng Middle School, Yuncheng (运城运城中学)",02:00:00,11/08/2023
62.38855362,17.30897903,9328,9,"Sundsvall Köpmansgatan, Sweden",01:00:00,11/08/2023
44.219722,-76.521111,13,42,"Kingston, Ontario, Canada",04:00:00,11/08/2023
52.36205,-126.71616,-204850,11,"AQSU- 500 HWY 20, Bella Coola BC",03:26:17,11/08/2023
-34.198,22.084,-212302,136,Thicket Drive,03:26:26,11/08/2023
40.93809077,9.497709275,-121750,11,Via Solari,03:25:20,11/08/2023
40.706707,0.5816515,6668,17,"Amposta, Catalunya, Spain",23:00:00,10/08/2023
16.402,102.848,-80491,67,Piman Chon 2,03:25:14,11/08/2023
45.23917981,19.79076505,-233422,67,Studenicka,03:25:43,11/08/2023
59.13354,9.6219,12702,39,"Knarrdalstranda, Grenland, Norway",01:00:00,11/08/2023
38.065,-84.5,7330,36,"Newtwn, Kentucky, USA",03:00:00,11/08/2023
49.03896,-79.23706,-404872,38,Beaucanton,03:26:18,11/08/2023
-32.98312,17.98497,14068,7,"Saldanha IDZ, West Coast, South Africa",01:00:00,11/08/2023
0.1927001,111.5598118,13652,74,"Sintang, Indonesia",03:00:00,11/08/2023
24.428,98.5842,7225,46,"Dehong Stations, Dehong (德宏州德宏州监测站)",02:00:00,11/08/2023
50.2391,127.5044,7277,55,"Party School, Heihe (黑河党校)",02:00:00,11/08/2023
48.9024,2.45261,3099,151,"Bobigny, Paris",00:00:00,11/08/2023
43.278,68.203,-365563,9,Туркестан 3,03:24:43,11/08/2023
-36.2225,149.1335,13774,74,South East LLS Cooma,02:00:00,11/08/2023
41.17046,29.56336,8158,55,"Istanbul Sile, Turkey",02:00:00,11/08/2023
32.64888889,-16.88305556,10520,33,"São João, Funchal, Portugal",01:00:00,11/08/2023
18.90861,-99.21167,8529,50,"Estación de Monitoreo Cuernavaca Centro, Morelos, Mexico",02:00:00,11/08/2023
9.6683052,80.0229915,-398299,45,Jaffna,02:00:00,11/08/2023
-33.763778,25.683428,10781,81,"Saltworks-NAQI, Nelson Mandela Bay Metro, South Africa",03:00:00,11/08/2023
12.007707,-61.723415,-200986,15,Egmont-SGU-GND03,03:27:10,11/08/2023
8.983398,38.71439,-230410,214,REPPIE WTE,03:27:53,11/08/2023
24.8035377,125.2879675,2486,21,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",01:00:00,11/08/2023
39.643,118.144,653,104,"Leidazhanzi Station, Tangshan (唐山市雷达站子站)",02:00:00,11/08/2023
31.1108,104.3539,3605,61,"Refractory Factory, Deyang (德阳耐火材料厂)",02:00:00,11/08/2023
49.8391875,18.26368917,2800,65,"Ostrava-Fifejdy, Moravskoslezsky, Czech Republic",00:00:00,11/08/2023
52.375997,16.743194,-252613,13,Rozany Zakatek,03:26:59,11/08/2023
26.27,-81.71083333,6285,37,"Laurel Oak Elementary, Collier, Florida, USA",04:00:00,11/08/2023
48.39999,-119.51896,131,17,"Colville Tribe, Omak, Washington, USA",04:00:00,11/08/2023
-31.398641,19.140214,10783,43,"Karoo-NAQI, Namakwa, South Africa",02:00:00,11/08/2023
-30.0121221,-51.1186059,-124711,21,Unidade de Saúde Costa e Silva - Porto Ar Alegre,03:25:04,11/08/2023
62.08972,-136.28635,-407992,14,AQSU-FFF9 (Carmacks),03:24:29,11/08/2023
54.228,37.632,-343618,362,улица Гагарина,03:25:46,11/08/2023
-20.7264,139.4977,5132,35,The Gap,02:00:00,11/08/2023
21.0811211,105.8180306,8688,258,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",03:11:47,11/08/2023
44.99,20.288,-364360,139,Павла Шашића,03:25:55,11/08/2023
37.1656835,-3.60010307,8467,119,"Palacio De Congresos, Granada, Spain",01:00:00,11/08/2023
40.3260845,-79.8836674,6426,53,"Glassport High Street, Allegheny, Pennsylvania, USA",00:00:00,11/08/2023
54.292637,-130.35242,13976,8,"Prince Rupert Fairview, British Comlumbia, Canada",02:00:00,11/08/2023
-32.9786,141.489,12391,5,Western LLS Coombah,02:00:00,11/08/2023
49.317698,-117.661527,4212,43,"Castlegar Zinio Park, British Comlumbia, Canada",01:00:00,11/08/2023
34.2572,109.06,1392,152,"Fangzhicheng, Xian (西安纺织城)",02:00:00,11/08/2023
5.298107,115.232106,2627,55,"Labuan, Wilayah Persekutuan, Malaysia",02:00:00,11/08/2023
31.23378,30.04102,13842,91,"Cairo US Embassy, Egypt",02:00:00,11/08/2023
41.12144172,37.28027031,8018,23,"Ordu Unye, Turkey",03:00:00,11/08/2023
-37.50893799,-72.65609262,14750,95,"Lautaro, Chile",02:00:00,11/08/2023
34.25238,-119.14318,264,42,"El Rio-Rio Mesa School #2, Ventura, California",02:00:00,11/08/2023
14.164821,120.96025,-219181,57,Lalaan 2 (17.5 Km from Taal volcano),03:27:23,11/08/2023
14.07375,-87.19862,-44689,18,TGU MIRAFLORES HONDURAS STEM FOUNDATION 2,03:26:45,11/08/2023
-32.1109198,115.838042,6435,8,South Lake,03:00:00,11/08/2023
37.70097,-94.03474,7582,45,"Eldospgs, Missouri, USA",03:00:00,11/08/2023
42.84370296,-2.661230557,6714,68,"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",01:00:00,11/08/2023
46.0347,124.8354,3637,55,"Datong District, Daqing (大庆大同区)",02:00:00,11/08/2023
44.418,-118.9513,79,26,"John Day, Oregon, USA",02:00:00,11/08/2023
29.1389,110.48,4453,93,"Yongding District, Zhangjiajie (张家界永定新区)",02:00:00,11/08/2023
45.25315,-66.079931,8845,24,"West Side, Saint John, NewBrunswick, Canada",03:00:00,11/08/2023
-22.09546,14.260373,-409927,47,SNC UNAM,03:27:00,11/08/2023
58.96165,5.7314,2658,15,"Valand, Stavanger, Norway",01:00:00,11/08/2023
-28.47034088,-71.21882891,14741,53,"Eme M, Chile",03:00:00,11/08/2023
-32.89,-68.842,-226390,12,Avenida España,03:24:43,11/08/2023
-21.1595,149.1549,5124,19,West Mackay,02:00:00,11/08/2023
20.342398,110.198618,14324,82,"徐闻东方路,  (湛江市徐闻东方路)",01:00:00,11/08/2023
29.357104,113.128958,1535,112,Yueyang (岳阳),02:00:00,11/08/2023
46.60234,-90.65615,11750,62,"Bad River, Wisconsin, USA",18:00:00,09/08/2023
54.97627231,73.37725639,-347410,33,Lenina Street,03:26:41,11/08/2023
-26.854713,26.846664,10772,74,"Khuma, Dr Kenneth Kaunda, South Africa",03:00:00,11/08/2023
59.77909,21.37479,4928,31,"Utö, Länsi-Turunmaa, Finland",03:00:00,11/08/2023
43.0979798,-0.0394276,3831,47,"Lourdes Lapacca, France",01:00:00,11/08/2023
34.2143,-79.7673,7484,45,"Williams Middle School, South Carolina, USA",03:00:00,11/08/2023
50.69325,-116.12148,-219883,17,https://wx.edgewater.tech,03:27:49,11/08/2023
17.019275,-25.064286,-399589,23,Porto Novo Santo Antão,02:00:00,11/08/2023
-33.485703,149.06665,-405199,71,NSW DPE CA 5,03:27:57,11/08/2023
16.23674,-61.534101,11831,36,"Station Ptp Victoire, Guadeloupe, France",21:00:00,10/08/2023
11.959798,108.45224,-362689,84,AQSEA_VN_025,03:27:43,11/08/2023
15.36962396,105.1700281,-341146,73,รพ.สต. คำหว้า ต.คำหว้า อ.ตาลสุม จ.อุบลราชธานี,03:00:00,11/08/2023
56.399198,85.010998,-131173,75,Подгорная улица,03:21:57,11/08/2023
23.5404352,87.2892225,9148,91,"Sidhu Kanhu Indoor Stadium, Durgapur, India",02:30:00,11/08/2023
23.9011,106.6103,7199,53,"City Monitoring Station, Baise (百色市监测站)",02:00:00,11/08/2023
37.31641864,40.72707423,4089,66,"Mardin, Turkey",03:00:00,11/08/2023
63.29184324,18.71748738,13995,4,"Örnsköldsvik Centralesplanaden - Nygatan 24, Sweden",02:00:00,11/08/2023
53.988,27.678,-209995,136,улица 40 лет Победы,03:25:32,11/08/2023
-18.90847969,47.53750992,13448,112,"Antananarivo US Embassy, Madagascar",02:00:00,11/08/2023
38.9029263,141.5706975,9913,38,"Sasagajin, Kesennuma-shi, Miyagi-ken, Japan (気仙沼気仙沼市)",03:00:00,11/08/2023
4.6249,-74.16135,6230,165,"Kennedy, Bogota, Colombia",03:00:00,11/08/2023
4.8002513,6.9827627,-399172,94,Rivers State University Port Harcourt - CAR,02:00:00,11/08/2023
45.226,37.908,-355756,49,Свободный переулок,03:26:25,11/08/2023
41.95867,3.2129009,11759,21,"Begur, Catalunya, Spain",00:00:00,11/08/2023
16.208139,77.348417,13697,33,"Haji Colony, Raichur, India",02:30:00,11/08/2023
43.333083,-81.742889,8,74,"Grand Bend, Ontario, Canada",04:00:00,11/08/2023
46.6607,-1.43681,5002,35,"Delacroix, La Roche-sur-Yon, Loire, France",03:00:00,11/08/2023
22.944338,115.644099,14250,57,"陆丰迎仙桥,  (汕尾市陆丰迎仙桥)",01:00:00,11/08/2023
43.936771,81.324433,7912,109,Yili (伊犁哈萨克),02:00:00,11/08/2023
46.14317222,-0.396041667,5085,46,"Foret Chize Zoodyss., PoitouCharentes, France",03:00:00,11/08/2023
-0.4948232,117.1436154,8293,57,"Samarinda, Indonesia",23:00:00,10/08/2023
23.210494,77.425409,14695,87,"Paryavaran Parisar, Bhopal, India",02:30:00,11/08/2023
37.868194,32.516311,8028,74,"Karatay (Belediye), Turkey",02:00:00,11/08/2023
58.376218,21.844614,9456,31,"Vilsandi, Estonia",03:00:00,11/08/2023
-11.024019,-68.757744,-343516,148,Plaza Humbert Terrazas,03:28:03,11/08/2023
60.82245,-115.78724,-351784,161,AQSU-8CA4_19-Fir_Cres_Hay_River,03:26:42,11/08/2023
32.990833,112.528322,5808,149,"Weather Monitoring Station, Nanyang (南阳气象站)",02:00:00,11/08/2023
40.2734273,140.5731012,7573,34,"Kanezakaushiro, Ōdate-shi, Akita-ken, Japan (大館大館市)",02:00:00,11/08/2023
30.9222,117.8078,7107,117,"shì gōnglù jú, Tongling (铜陵市公路局)",02:00:00,11/08/2023
63.83764,23.1316,4952,28,"Keskusta, Pitkänsillankatu, Kokkola, Finland",02:00:00,11/08/2023
44.71969,-63.48162,8857,15,"Lake Major, Nova Scotia, Canada",02:00:00,11/08/2023
47.494318,-111.303317,7527,59,"Great Falls Overlook Park, Montana, USA",03:00:00,11/08/2023
50.36492179,45.65599322,-364726,5,улица Малышева,03:23:18,11/08/2023
-2.676583,111.626448,10490,30,"Pangkalanbun, Indonesia",03:00:00,11/08/2023
14.6755583,-60.94580556,8909,42,"Robert, Bourg, Martinique, France",01:00:00,11/08/2023
42.267002,-89.08917,11934,67,"Rockford, Illinois, USA",03:00:00,11/08/2023
47.995724,91.63353,-217114,86,Khobd_01(Цаг уур),03:28:06,11/08/2023
57.698523,16.624801,-110824,38,Narsvik,03:25:40,11/08/2023
32.7591432,-97.3423337,185,58,"Haws Athletic Center, fort Worth, Dallas, Texas",01:00:00,11/08/2023
37.48822,-120.83592,310,46,"Turlock-S Minaret Street, Stanislaus, California",00:00:00,11/08/2023
25.6635413,94.0989878,13724,93,"PWD Juction, Kohima, India",02:30:00,11/08/2023
17.4966,104.711681,-47878,104,รพ.สต.เวินพระบาท ต.เวินพระบาท อ.ท่าอุเทน จ.นครพนม,03:00:00,11/08/2023
44.1950612,17.9313568,9268,111,"Zenica Radakovo, Bosnia Herzegovina",03:00:00,11/08/2023
47.3553,-68.3211,8701,20,"Madawaska PSB, Maine, USA",02:00:00,11/08/2023
60.265038,-134.30074,-408541,2,AQSU-374A (Tagish Firehall),03:25:28,11/08/2023
-43.3830321,172.6569578,9097,61,"Kaiapoi, New Zealand",02:00:00,11/08/2023
1.0456264,104.0304535,8645,75,"Batam, Indonesia",03:00:00,11/08/2023
39.3673,112.4279,3525,137,"No.2 middle school, Shuozhou (朔州市二中)",02:00:00,11/08/2023
47.75896,-3.36935,14702,52,"Normandie, Lorient, France",02:00:00,11/08/2023
36.81931,-119.71639,274,62,"Clovis-N Villa Avenue, Fresno, California",01:00:00,11/08/2023
34.6956808,137.2792341,8332,42,"Urachō, Tahara-shi, Aichi-ken, Japan (田原市童浦小学校田原市)",02:00:00,11/08/2023
28.57736111,121.3767778,766,82,"Luqiao Tian Yang Wang, Taizhou (台州市路桥田洋王)",02:00:00,11/08/2023
23.53080873,55.48592624,3773,402,"Al Qua’a, UAE",03:00:00,11/08/2023
48.25692316,25.94882759,-351712,53,Heroiv Krut Boulevard,03:28:00,11/08/2023
19.53009444,-96.88188056,9180,19,"STPS, Xalapa, Veracruz, Mexico",02:00:00,11/08/2023
62.452084,-114.364031,42,339,"Yellowknife, NorthWestTerritories, Canada",00:00:00,11/08/2023
25.8071,113.0383,7831,68,"City Accounting Office, Chenzhou (郴州市审计局)",02:00:00,11/08/2023
59.86052128,17.6375967,12478,46,"Uppsala Dragarbrunnsgatan 23 tak, Sweden",02:19:38,11/08/2023
38.445,-0.806388889,6631,51,"Elda, Valencia, Spain",01:00:00,11/08/2023
56.231213,-121.41944,8842,9,"Peace Valley Attachie Flat Upper Terrace, British Comlumbia, Canada",01:00:00,11/08/2023
-12.74123,15.74932,-398998,198,ISCED-Huambo,02:00:00,11/08/2023
-36.78,174.74,9304,17,"Takapuna, Auckland",04:00:00,11/08/2023
47.32,-70.83,5427,51,"Laurentides, Quebec, Canada",03:00:00,11/08/2023
50.955122,-113.969742,8827,33,"Calgary Southeast, Alberta, Canada",02:00:00,11/08/2023
54.230731,-125.764354,4207,12,"Burns Lake Fire Centre, British Comlumbia, Canada",02:00:00,11/08/2023
-19.2509,146.8073,10727,29,North Ward,02:00:00,11/08/2023
37.938413,124.645669,4544,55,"Baekryeongdo, Incheon, South Korea (백령도 인천)",02:00:00,11/08/2023
47.91591095,106.8950138,2573,81,"Baruun 4 Zam, Ulaanbaatar (Баруун 4 зам)",01:00:00,11/08/2023
45.4481885,28.0533176,8583,35,"Str. Domnească, Galaţi, Romania",01:00:00,11/08/2023
49.558073,27.95694,-51097,77,"Street Stoliarchuka, 10",03:27:38,11/08/2023
22.739964,113.825633,14424,107,"沙井街道办（壆岗小学）, Shenzhen (宝安区 沙井街道)",00:00:00,11/08/2023
38.66361111,-9.157777778,8381,26,"Laranjeiro, Almada, Portugal",01:00:00,11/08/2023
47.609528,-65.633528,8849,19,"Rough Waters Drive, Bathurst, NewBrunswick, Canada",03:00:00,11/08/2023
55.154,30.266,-406987,15,вуліца Садовае Кальцо,03:25:53,11/08/2023
18.2681,109.4964,4436,53,"Hexizi Station, Sanya (三亚河西子站)",02:00:00,11/08/2023
0.3440181,109.1019761,13648,104,"Mempawah, Indonesia",03:00:00,11/08/2023
39.867691,41.275272,8732,84,"Palandoken, Turkey",03:00:00,11/08/2023
48.88135528,16.08581722,2783,37,"Kucharovice, Jihomoravsky, Czech Republic",01:00:00,11/08/2023
29.20666667,-81.0525,6310,25,"Daytona - Blind Services, Volusia, Florida, USA",04:00:00,11/08/2023
42.75261,-73.69985,-376141,78,Lights Out Norlite / Capital Region Air Justice Lab #15 (Cohoes) Info at: www.mediasanctuary.org/ajl,03:22:49,11/08/2023
47.2986,-101.7669,7362,53,"Beulah North, North Dakota, USA",03:00:00,11/08/2023
-31.4837,145.8293,12390,67,Western LLS Cobar,02:00:00,11/08/2023
51.2975,-116.966,4213,26,"Golden Helipad, British Comlumbia, Canada",02:00:00,11/08/2023
55.9033,-110.7499,10712,16,"Janvier, Alberta, Canada",02:00:00,11/08/2023
46.902172,-100.785034,-341446,67,BismarckWeather.net,03:27:17,11/08/2023
53.564411,-113.562583,5504,22,"Woodcroft, Alberta, Canada",02:00:00,11/08/2023
17.989639,-92.974892,-378292,63,Hablando al aire b537bd,03:28:21,11/08/2023
56.04242579,13.148551,12479,25,"Hallahus, Sweden",02:00:00,11/08/2023
1.562229,110.388958,2610,72,"Kuching, Sarawak, Malaysia",02:00:00,11/08/2023
68.478,28.30123,4924,23,"Raja-Jooseppi, Inari, Finland",03:00:00,11/08/2023
-29.4448,142.0568,12396,4,Western LLS Tibooburra,02:00:00,11/08/2023
49.54407778,8.465280555,6165,55,"Mannheim-Nord, Germany",02:00:00,11/08/2023
24.44583333,118.0636111,1302,78,"Gulangyu, Xiamen (厦门鼓浪屿)",02:00:00,11/08/2023
29.508301,82.093788,13593,9,"Rara, Nepal",03:15:00,11/08/2023
47.9732667,11.2196194,6038,43,"Rothenfeld, Andechs, Germany",02:00:00,11/08/2023
56.231792,-120.853895,8840,17,"Fort St John 85th Avenue, British Comlumbia, Canada",01:00:00,11/08/2023
14.479155,104.9825523,-47911,73,รพ.น้ำยืน ต.สีวิเชียร อ.น้ำยืน จ.อุบลราชธานี,03:00:00,11/08/2023
-32.27152,150.88564,-211630,63,NSW DPE PA2 AQMN 49,03:26:11,11/08/2023
25.273566,110.290195,1552,50,Guilin (桂林),02:00:00,11/08/2023
40.9306,73.0055,-224317,150,Джалал-Абад,03:24:23,11/08/2023
6.40388,5.619492,-178828,96,"Space-Earth Environment Research Laboratory, Center for Atmospheric Research, University of Benin Campus, Benin City, Nigeria.",03:27:55,11/08/2023
55.694,26.994,-342469,29,Н2112,03:26:04,11/08/2023
43.8167,125.25,1276,46,"High-tech Zone Administrative Committee, Changchun (长春高新区管委会)",02:00:00,11/08/2023
39.1175,-94.6356,7407,49,"kc, Wy, Kansas, USA",03:00:00,11/08/2023
29.2544736,-94.8612886,197,55,"Galveston 99th Street, Houston, Texas",01:00:00,11/08/2023
19.336438,98.958528,-369892,88,หน่วยป้องกันรักษาป่าที่ ชม.4 (เชียงดาว) ต.แม่นะ อ.เชียงดาว จ.เชียงใหม่,03:00:00,11/08/2023
66.894771,-162.60156,-233563,156,2nd Avenue,03:00:00,11/08/2023
46.4128987,30.722899,-252949,25,Topoleva Street,03:28:00,11/08/2023
45.468596,-98.494061,13133,33,"Aberdeen, South Dakota, USA",03:00:00,11/08/2023
15.00258995,120.7502563,-400270,100,"Quezon Rd, San Simon",02:00:00,11/08/2023
55.786,49.142,-233800,53,Volkova Street,03:26:43,11/08/2023
47.58879,-59.16297,-366673,5,AQSU-CBDD,03:27:00,11/08/2023
20.9416,107.1158,5507,38,"Ha Long, Vietnam (Tp Hạ Long)",03:00:00,11/08/2023
-30.5087,151.66235,-21382,74,DPE Armidale,03:28:06,11/08/2023
41.544106,0.82993317,10539,27,"Juneda (Pla de Molí), Catalunya, Spain",00:00:00,11/08/2023
67.275501,14.419057,12706,16,"Olav V gate, Bodo, Norway",01:00:00,11/08/2023
35.041401,-78.953102,7441,125,"W Owen Sch, North Carolina, USA",02:00:00,11/08/2023
-34.1635132,142.139374,13781,62,Mildura,03:00:00,11/08/2023
14.804101,106.83814,-370204,76,AQSEA_LAO_020,03:26:35,11/08/2023
18.98292181,48.73535156,-374926,26,Sharurah,03:24:27,11/08/2023
-7.0671881,110.44592,-397654,121,Bulusan,03:27:58,11/08/2023
47.815855,13.720737,8724,38,"Feuerkogel 3, Austria",02:00:00,11/08/2023
63.17390888,14.64108599,13972,3,"Östersund Rådhusgatan, Sweden",02:00:00,11/08/2023
-7.334811,-78.16783,-378478,19,UPCH_CAJ_SanMa_Udias_1,03:27:27,11/08/2023
30.18194444,120.2697222,729,147,"Chengxiang town, Hangzhou (杭州市城厢镇)",02:00:00,11/08/2023
56.95719404,24.0707311,-169447,33,Daugavgrīvas iela,03:26:46,11/08/2023
59.414133,24.649218,9454,29,"Õismäe, Estonia",03:00:00,11/08/2023
60.28140189,15.98909774,12727,10,"Hedemora Gussarvsgatan, Sweden",02:14:57,11/08/2023
44.528389,-72.868973,7376,56,"Underhill, Vermont, USA",03:00:00,11/08/2023
57.481308,-4.241451,10873,11,"Inverness, United Kingdom",01:00:00,11/08/2023
40.253502,-111.6632,4468,44,"Utah, Utah",03:00:00,11/08/2023
39.54588,2.69971,8269,36,"sant joan de déu, Baleares, Spain",23:00:00,10/08/2023
37.6075,108.8066667,11158,50,"Jingbian County Old Environmental Protection Bureau, Yulin (榆林靖边县老环保局)",03:00:00,11/08/2023
10.073232,76.302765,11919,87,"Udyogamandal, Eloor, India",02:30:00,11/08/2023
41.603056,-93.643056,6924,44,"Carpenter, Des Moines, Iowa, USA",02:00:00,11/08/2023
53.362,58.948,-154171,14,улица Труда,03:26:36,11/08/2023
-12.4243233,130.8933502,6442,112,Winnellie,02:30:00,11/08/2023
12.970598,77.705916,-399073,95,Chinnapanhalli,02:00:00,11/08/2023
36.31854754,30.28734692,13914,73,"Kumluca Sanayi, Turkey",03:00:00,11/08/2023
36.74311842,-3.517301422,8465,119,"Motril, Spain",01:00:00,11/08/2023
41.64555556,-4.730277778,11812,53,"Arco de ladrillo II, Valladolid, Spain",20:00:00,10/08/2023
43.746944,-101.941109,7491,37,"Badlands, South Dakota, USA",02:00:00,11/08/2023
52.02,113.548,-340753,18,улица Гагарина,03:23:33,11/08/2023
-21.33166667,55.47863889,8654,51,"Station Blvd Banks, Reunion, France",02:00:00,11/08/2023
43.3039,77.2139,-365557,326,Талгар,03:24:46,11/08/2023
-32.946,-60.652,-212941,21,San Luis,03:24:46,11/08/2023
-16.507343,-68.13978,-124645,17,Alto San Pedro,03:25:17,11/08/2023
-27.39326772,-70.29861544,10689,74,"San Fernando, Chile",02:00:00,11/08/2023
42.474671,-70.971358,3571,55,Lynn Water Treatment Plant,01:00:00,11/08/2023
52.839722,-6.9316667,13368,21,"Carlow Town, Ireland",02:00:00,11/08/2023
46.3454921,-85.9465471,5333,22,"Seney, Michigan, USA",04:00:00,11/08/2023
42.565089,-114.494717,5321,13,"Rock Creek, Idaho, USA",02:00:00,11/08/2023
55.75,48.746,-373318,46,Sportivnaya street,03:26:50,11/08/2023
29.955999,31.268999,-373081,50,CaiRRo 147464,03:28:25,11/08/2023
41.10633402,42.70524607,4055,55,"Ardahan, Turkey",03:00:00,11/08/2023
22.73681667,121.1218361,14646,57,"Hua-Tung/Taitung County/Fengli, Taiwan",02:00:00,11/08/2023
30.39416667,-87.00805556,6306,53,"Woodlawn Beach Middle School, Santa Rosa, Florida, USA",03:00:00,11/08/2023
49.080917,29.216874,-378241,57,"Urochyshche Illinetske, 1",03:28:41,11/08/2023
1.219656,111.464792,2616,56,"Sri Aman, Sarawak, Malaysia",02:00:00,11/08/2023
25.086563,55.14017,-220000,152,Dubai JBR,03:26:41,11/08/2023
44.8077,15.8664,13578,60,"BihaĆ nova četvrt, Bosnia Herzegovina",03:00:00,11/08/2023
56.468,84.952,-158917,25,Lenin Avenue,03:24:13,11/08/2023
59.12,37.97,-368725,31,Первомайская улица,03:25:50,11/08/2023
24.5886166,73.6321397,11314,120,"Ashok Nagar, Udaipur, India",02:30:00,11/08/2023
38.5339,102.1725,3849,76,"Xinchuan Court, Jinchang (金昌新川苑)",02:00:00,11/08/2023
69.65625,18.96372,2660,43,"Hansjordnesbukta, Tromso, Norway",01:00:00,11/08/2023
47.048537,-109.455315,7526,47,"Lewistown, Montana, USA",03:00:00,11/08/2023
37.458405,110.746127,11159,87,"Wubao County Government, Yulin (榆林吴堡县政府)",03:00:00,11/08/2023
27.5578,109.9972,7815,104,"jiāncè lóu, Huaihua (怀化监测楼)",02:00:00,11/08/2023
31.162833,108.387222,9239,82,"Ankang, Chongqing (重庆安康)",03:00:00,11/08/2023
